mbid	band	fame_lb_raw
91d6dddd-c14a-4058-9625-ad4904310fac	4	10233
921f2966-dfe6-4101-95fc-c8233d76f59f	3	4562
922ddcf6-2b69-4bc4-9b40-153cb9fad712	4	22343
924fe8ad-53d6-469f-98b5-38beb6cd9c4d	4	27296
9259493f-7fc2-4b80-97ba-effa7af79a94	2	3572
92653164-7cbd-468f-afa3-b0baa3e05986	2	2889
926bcbb7-fff9-46c7-84dd-569c903dd409	0	366
927dcbc3-9c46-4833-8173-b76e785a4b75	4	17126
929dc883-476b-45d6-a01b-549a0054a739	0	193
92de260f-4cac-40d0-945b-46bb9ead3dd0	1	1054
92df1a78-1d0c-40a3-9c22-43083ca16e3c	2	3236
92e79f89-f59c-49f6-b7e9-47054dee62f1	0	194
932a668a-b3b2-4a83-a45c-bf59758d4393	2	1534
9335f2ee-3cc9-4ec1-a5a5-23253d66758e	0	229
93417644-8cfa-4139-aba0-1ced0a702bfb	3	4362
936addc3-91aa-49de-8ec0-0dc186de151f	4	130614
936d6c0c-ad6f-4ec6-a8f0-e2dd7faf79ec	4	22055
939a2b77-e2a9-4798-a0cc-6f7bb230f7ef	4	9854
93a2a499-19cd-44ed-9fc2-caa79245cf6c	1	974
93aaa9d8-0f3a-4039-8f74-ccde3d15de75	2	2170
94155e7d-b0f7-435b-bcfe-ee41600d7521	4	9939
945663e9-2878-4df1-b972-0e6c519ded52	0	493
9460b357-a0a4-4459-9400-333f32a2e525	2	3049
9490ae25-a08b-41ce-88bb-605f48b8ff63	3	3685
949c127f-a712-40db-82b0-5ef062c6849c	3	4279
949e71e0-9363-482a-bcee-3d21e7ff29f7	0	179
94ad5b05-7843-44ce-b994-b17830478f7d	0	8
94b72bc5-3e13-46ae-8470-0bfa17264068	4	32531
94b7a39b-f3cc-4796-90dd-b1786a62877e	4	45681
94d40ba7-2b35-48ae-86f1-66ea06102693	2	3338
94df8e29-747c-4a74-b281-f2684926b9e8	4	10515
950c8770-4ab7-4dbf-8a1c-f20566b6491b	0	258
9512eed7-a1a9-4e2f-8cac-c10d1448c1ce	4	90063
95593341-529e-40e3-ad57-4622f2aacdf8	1	1062
95692409-79fa-407c-beff-996d630f03f7	2	2984
95b0e81d-2df2-4a30-8e24-7934335dc354	3	6549
9602f764-17e9-425a-b4dc-df98fd4d025f	2	1984
961c05f7-35c5-441f-8b27-a78267522226	1	1087
96287202-da73-4a40-bef3-bf97f8ae5425	0	78
962c12a8-15ef-48b9-9f2b-e2774a440bff	2	3063
963db254-f82c-4aca-9209-a57e1cdcaabc	0	110
963e881a-c5e3-4f6e-862d-a412d2db4ce2	3	4871
96680bd9-bf98-48c1-a491-0ae047b54e62	0	270
96776df9-9167-4ff8-af7b-4d9036c431c8	2	2783
96949991-d8b0-4559-8eda-28eb231f627f	2	3242
96add234-05ba-477c-8e19-e375a398d02c	3	5382
96c1edac-1011-4cb8-882c-27248de35071	4	70323
96f1237d-177e-4c86-9217-2804f82384f1	1	537
96f24cce-09ca-41af-9bfb-73290fb5300c	1	777
96f31a2e-b654-4d6c-8e42-bf478f57e49f	0	152
96f83ea1-2175-408f-a4f9-9816e290debb	2	2295
970d9942-244b-4edf-9604-049b188ce443	2	1807
971f1e02-0bd1-418e-8b25-5b6016d70e87	3	8075
9747dc7f-8242-44c6-9b60-0444d277857b	2	2621
974cccce-9d4a-424e-9225-7e83c121c053	3	4988
9757ae7d-44b1-4d63-81ce-b463fe27b9ae	4	18995
97b10c4f-d17f-442f-a023-b843d124bbbc	0	387
97b20fe3-0924-4a5f-9955-d0b5c5f9587f	4	189916
97b6d23e-2610-43c1-b7f3-876c37414f6d	1	575
97c5c47c-555d-4392-92ec-5c3bd1217228	3	3737
97d0cf66-ace2-4f89-b126-00f1917316d9	3	7979
97d7510d-493a-4478-ab4a-ecd862e73d58	1	770
97e22c69-536b-4365-9934-13426a5da923	4	14696
9803d120-716d-45ba-9eb7-9a120813f908	3	6356
98091205-c85e-49b0-954b-d84dab308138	4	44858
9819373e-dbb2-48de-bfc3-769438b40346	2	1729
981b9396-fca8-4297-8d97-4421467eab6d	2	3107
982bf3be-cfc6-4b19-8e71-3e761c1f12bf	3	4133
982d0f5a-620f-43a5-a1f7-8d07a933835f	1	805
98432769-4641-468a-be93-28be00f93de6	2	3229
985043fa-339f-4624-aa2e-2affa944c2a3	1	720
9880800a-f6f8-4f8f-a00e-b4b664776c0c	4	17991
98cb2d05-0b47-4bc6-b345-792eecbe8449	4	30339
98def633-a119-4e0b-b8d6-738f1243882c	3	5138
98df84a9-135d-4828-ae46-b4bfb3fc5505	1	905
98e834e6-560d-4981-974f-720599e6517e	1	1125
98ed36df-aa46-43e0-bdee-acb8793e926e	1	780
99177f6a-9fc2-49a9-a47a-e14b7fb01c83	0	444
991813f5-27c6-4ff3-88dd-90e750dad545	3	5149
991abaea-bd70-4bc6-9803-2dcb6e51678c	0	384
991b7af2-d245-4533-bcfa-9b52cda62519	4	39921
99329c41-2069-4c12-8e8c-035fdf5127a5	1	620
9948e846-8743-442f-9ff0-fb01401bbfe0	3	9471
996b790a-5ea1-405b-b847-42a59e89d758	3	7761
996bf74f-a1f2-4837-9b15-3dd9cfbb3018	0	163
99807116-f539-4359-a37e-05fff31271fb	2	3132
99b006a2-1ffb-4307-9723-e17c51dffd7d	0	245
99b0c6f4-3a42-4052-9caa-c5320b3596bc	3	3697
99ce2d7d-35ba-4e5c-97b3-13c6ab4db5a1	0	175
99d79171-66fd-4626-8ba1-9d5862a4a9a5	4	9906
99e5bcc2-1792-472b-880e-7fd415700c35	3	8059
99e9b8ff-b8ea-4019-a073-acc9fbc93bbe	4	39225
9a121283-e355-4741-8729-f4b84650ff78	4	27810
9a1384c2-b698-44c8-8e22-e57a330b40d7	0	47
9a3202a2-f27d-45d0-899e-dc633a2c46ff	0	418
9a3b2d4a-2da4-49c6-9ab3-c680434dbabf	4	16966
9a3f8fe4-f227-40a8-9da5-fa9af98f768e	0	175
9a709693-b4f8-4da9-8cc1-038c911a61be	4	181052
9a78e16a-2e3b-44b5-8aee-4546f4f4177f	3	4159
9a885c25-3fab-48c1-91d8-0bedf2991999	2	1871
9a91d910-9669-4043-819a-c2567b9a8bd0	0	425
9abfb2cd-7a7f-444a-b1db-7e5dd1def050	4	12366
9add4bb4-0d36-43f8-a0ff-6daf2b4dffa2	3	3691
9ae3030a-568d-4939-bc8a-164770fbaa68	3	3668
9afea39c-0b45-40a0-87dc-bafb180b6fd3	0	224
9b16908a-a78c-45a7-8366-d2a41967f745	4	32896
9b2a1ef4-0e6b-4ddd-99fc-cdf223dccb08	4	19190
9b70bb85-fdb1-442c-8667-0cb081a2aa44	4	39840
9b710be8-4867-4db1-849a-f812c086ed8f	0	420
9b78f51a-c0f2-485c-ba28-fb9bcdb619d1	4	9946
9b8d6e11-05a4-4688-9d96-ad746bfedc41	4	26941
9b952ee8-d45d-4a26-8066-57849d871e06	3	7357
9ba6d6c4-12fd-4500-a5d7-7d85fe4ee2b9	3	6094
9bdc9896-b57a-46e6-b2e0-0255d7255bc7	0	223
9be5414e-b906-4659-9c59-012ba7f7a154	3	6003
9bf53ccf-fa6c-4b33-857f-96a3d0117f2f	2	1841
9c446bec-9272-4828-a958-9dd43e33cc97	2	3222
9c51604c-a456-4e3e-8f85-cc96ec0df439	2	1538
9c58542d-d049-4f3b-a6e1-ff75d87472eb	2	1723
9c615217-2827-46e0-b6a6-292eb232a950	3	7069
9c7fd86b-c3dd-4f71-b4e7-7b1ed4803d2e	1	1214
9c90ffbf-b137-4dee-bfcc-b8010787840d	4	9865
9cba57da-0a50-48d0-8a7b-232e31e196a0	3	3650
9cba6b36-ed3a-44d5-85d8-bc4181905f41	3	9515
9cd2e6dc-c491-472f-bbf0-fb40b50e5dd0	0	209
9cd9247d-cb23-4d88-b22e-df93201c9652	2	2306
9ce29a24-b118-41a3-9297-2618f26b124d	4	27622
9ce674b7-5180-41f7-9ac2-95dc0d8a0ed2	2	3329
9d043b12-6ec0-4b11-b4fe-b52cd2137307	0	257
9d1ebcfe-4c15-4d18-95d3-d919898638a1	4	257282
9d235478-e372-46c4-ba80-ea51efff658c	1	1289
9d2db31f-8904-4c5b-a1ac-58ba91ce0601	4	22680
9d3ecb5a-4669-4a4f-8559-570245e574b6	0	508
9d67d84e-ea86-4836-b2e7-98bb03ed45d9	3	8107
9d952001-c886-4ed3-b971-568e79d83607	2	2543
9d9f7ce8-e1cf-4413-b2c9-b90b69bc17f6	1	1420
9dbc6621-5cfa-46a7-8733-2e417860da60	1	1005
9deda039-0bec-4b0b-8c77-b17cff992afb	0	234
9df686a8-d33f-41ca-b318-5ef878cd85d8	2	3332
9df7ddfb-75fe-4470-9269-5810d9263b09	3	4232
9df9b90e-53ec-458e-954a-69650cbe84eb	4	24902
9e064332-1414-470d-97dc-1d057be28506	3	5405
9e48a6ed-af9e-45c8-9b2e-f4761df8db1c	0	52
9e494977-83a9-432d-9b6b-a037f8328ecd	1	705
9e50229c-1f4d-41f5-870a-e4a6e230b535	0	255
9e52fbe2-dcc2-4720-9ddd-9ad8202a5287	2	2954
9e610532-f21c-4670-8e12-9f18a4536077	2	2022
9e72965a-caea-4146-a027-be2b32c536cd	2	1492
9e759871-95c1-49d4-8c59-c171a01c9d8f	4	11163
9e9632ce-d3cd-4e1c-ae6c-7f9f6fe01141	2	2192
9ea9d9fd-d681-4724-b913-6702caa25c98	4	16430
9eab62e8-99f7-4aac-ab10-5192bd8f2807	2	3194
9eee52ac-4dbf-407e-b3ff-3b4f8a0becf0	0	65
9f133e88-d2e6-482a-9482-c4442f57913b	0	209
9f21f416-5aff-434b-8f0f-4c404e301379	0	502
9f2524e1-cda1-4304-941e-ebb448d32a16	4	47467
9f26c55c-9cd1-46e9-a478-67700815f61d	1	722
9f404893-1218-468f-9833-a6f73a3be9c5	1	727
9f42ba3d-3cfc-499c-ba16-7226f56b622f	3	5819
9f45a26c-6d78-4328-89f7-3ad01744cc2d	2	2059
9f47e427-c31c-49fe-90d6-92ab6029d405	4	44838
9f7aa025-0554-4783-bd08-10481ca8ee73	0	111
9f7fccba-6881-4464-93a1-066acbd2def2	1	545
9f822f15-4f26-4a53-9333-d569c35d70be	1	567
9f93e223-e9ff-4db3-8ee7-fbd949ccc826	0	236
9f94e88e-cb13-48b2-8c3d-6ff1181aca80	4	29778
9fa3ce23-5b77-417c-a70a-10d177c6176a	0	433
9ffad8aa-b671-4a9a-a527-a95bdaaa0ec4	4	78963
9fff2f8a-21e6-47de-a2b8-7f449929d43f	4	150779
a0108d9f-5642-4cc8-ba87-747d32529700	0	199
a016ee9e-1f49-4906-9b1b-31b3ffb61c7d	0	331
a02521ea-ba13-492f-a662-90d0a19e78b2	3	7969
a0391643-c1e9-43fa-abfc-607411eb8665	0	250
a03c3556-975a-4529-beaf-e98ccb0b3060	1	1401
a06bdf84-1cf1-4cde-bdb7-840c2e60c5fc	2	3016
a0b7f27d-0e0f-439b-aaf4-7daf5863d7af	2	1674
a0d47559-6ffc-464a-a4d6-30777e5c76f7	2	2013
a0d4f25a-ebb0-47b3-bfb7-8d0d42870001	2	2481
a0e8a619-e35f-4dd8-8062-252db63cf206	3	8402
a0fc8f79-fa55-406d-8a5e-b1ed237c1b70	3	3594
a1221205-1526-4474-9f10-caa822779fe2	1	745
a1630b32-a887-46fb-9c4c-6aae56d492a4	1	1433
a1688f12-78be-4094-b096-87b261389719	1	743
a17e6bfd-c924-4786-9fd8-a0be4f30459f	3	3844
a18639ec-82d8-4fe5-8a08-9e62f3b7a3c9	3	5885
a1b20750-6757-4bf6-8235-4e1fc45cc46b	4	18407
a1cf1713-f05d-4a43-8e0f-0feef3f38ff3	2	1567
a1e663a5-beef-473f-a7e3-312bac0bed53	0	467
a21318db-f228-4a4d-8bce-6947a62985a5	4	26610
a21b2652-62ed-4767-a3d2-0aa802abf080	4	18040
a223958d-5c56-4b2c-a30a-87e357bc121b	3	7255
a241ff5d-858a-48ef-821d-6e421486882f	0	472
a262543f-6ab4-4ac7-86f3-4fc09ff56f3b	4	27434
a278331c-1b22-4ebd-b93f-4408bd96f9b8	2	2378
a2a0733b-5c6d-46a8-a3fe-ce2be7ab5ba1	3	4867
a2a23f36-a945-4d73-9078-4d655c1c2f4f	0	8
a2a83189-819c-4a1a-ba3c-e95aa8196b9e	4	11134
a2c6847d-16de-4f26-b57f-5abc4441d20e	2	3281
a2d42b53-61d1-40c6-bc63-3ffd2ea51100	2	2775
a2e108e3-8b4f-4886-823f-45202d1d8530	1	1087
a2efeb31-a895-4a9e-be4e-c1f183e5edb3	1	1431
a2fc968a-6155-47c6-b732-6045c455c457	1	1271
a2fcf471-0fca-44b1-b074-ec45ad59e205	3	6127
a307fb91-ed8a-4d8d-b68e-3def1982ea24	0	259
a32d62a0-fa8c-4998-8454-b0799e0715ba	1	811
a3656c7a-5a7c-4e68-a903-5fcabcf36481	1	687
a36c67b0-8712-4e60-8a52-f8c89fac20c7	4	12706
a382adc5-1c9f-42fb-a906-13b3c608cfb7	3	7373
a3842d12-306c-498a-ae1d-03ee40e3f2ac	3	5572
a39e18ed-7ecc-40d9-9202-db40964bf761	0	292
a3cd61ef-7fd4-44af-a27f-99641a82b22b	4	106879
a3d17159-66d2-430c-ae9e-ea58ac959bf0	0	264
a3ef8948-afef-45f4-ae6d-97d98f33fa85	4	14618
a418cb79-a05c-41fb-8dd5-2de920303cde	4	10450
a42e98aa-e0cf-47aa-8c37-ba2c3b270870	3	4149
a435608b-b84f-4f54-8161-5d87322c3a67	2	3403
a4453e3e-2488-43aa-b938-26fa8042da61	2	1642
a4483cfd-00d3-4419-b00a-a8622248e545	1	1221
a4b3fb24-a04e-4249-9fa5-5a198ca9d73c	4	15383
a4e2650b-938b-4b72-95bc-6e229cd34601	4	50607
a5171273-7c17-4628-8bd2-c372e5cd9586	4	11052
a51bdbed-32af-4e2c-b900-d01472faaf75	1	1301
a5239c4f-0eb4-42d7-bf39-0fe186a7a81a	3	5437
a5559b8f-1b2e-4e7b-89a0-d99846f180f9	0	318
a56f5af0-3e87-4877-b68f-390f62903381	4	13129
a5995226-6e87-4390-b73a-2e56366f0f5e	1	1400
a5d412b5-d7ca-48e6-8183-24586fa87382	4	15273
a5f0f298-776a-4909-bc09-4fd56a680542	2	2449
a630b133-bcc4-4796-9a0e-685c68b1e6ab	4	11958
a63c0550-630b-4f19-9ead-231e809148cb	0	473
a644724e-db4f-4885-a6b3-c86b52d2e7da	2	1562
a645c08f-613f-4ec0-bc8e-dd497fa29e7f	1	920
a6541e72-bef8-4fd8-9f13-b2ffc484fe16	4	15201
a673bef0-63d1-403b-ac20-474dbfc38d86	1	1161
a695bf53-24c5-4814-b33f-387492ee3e7b	3	3832
a6991989-9965-4214-8c55-ca4f0592a8b4	0	399
a69f2856-5e67-46a1-83a3-fad5f8588462	0	57
a6a4a7b5-858a-4c0c-bd26-d034661dd2c8	2	3313
a6d3a1bf-ee78-4a6d-96b3-1bd9769128c4	3	6013
a75f009f-7234-4f69-81a2-c1f7492f4106	4	12494
a771caf6-572c-4a29-a9c3-c86d83b65a42	1	678
a7d483fd-490a-4bd2-9236-8292c4747e60	2	2349
a7f01f95-2a19-4f66-bcad-6b001156b81a	3	4542
a80f56d4-2030-4422-a365-2ed209ecfb58	3	6146
a829cf91-2f86-4325-a8bb-c1e97ea52052	3	5158
a82f36ee-b394-45dc-8303-0e61f968c285	2	1713
a837db0d-fbeb-4a68-a1e0-7803ab259085	3	4743
a85ad557-571a-4b65-a9dd-4335f43fde46	1	738
a88863ae-4744-44aa-b15c-54363cedf9d2	0	192
a89487ab-c852-4459-ab65-95be7492b8be	4	20320
a8b39181-6939-451e-9641-2db231b73706	4	17359
a8f1862c-4447-432e-bc9a-e3c86110338c	3	4708
a9044915-8be3-4c7e-b11f-9e2d2ea0a91e	4	158021
a9112fb8-90e0-4ef4-b3a3-29a1f807301b	0	356
a966e841-bf19-47b1-93a0-44a310bc1cbd	3	6499
a96ac800-bfcb-412a-8a63-0a98df600700	4	269729
a972d476-58fb-476d-abf6-2230ad54b8fd	2	1995
a9748b2c-4bb5-47ec-a113-ae7316fbce17	3	3611
a980d55e-7117-4abe-8ccd-7a4148c28e9e	1	758
a988fdd4-0499-477c-8ddc-355514e47d32	3	5398
a998eed0-5e5f-485c-8c96-92d02c3f28dd	4	38600
a99d0050-7a05-40dd-9e83-a44e15604dfd	3	7607
a9c0f790-821a-402a-8697-f2ad78ad7108	1	782
a9c70ff7-7a9f-4ad0-beac-eeb693fedfa4	2	3192
aa0a54b3-d37e-4c1d-a53f-b3b94a3dfcad	3	6407
aa2eed7a-1bbf-42ac-8b25-fa89bb3baab0	0	228
aa581bb6-553a-4188-bccc-9156422405b2	0	314
aa60e443-8a41-4bfd-8fd7-fa515eb57c2f	1	1284
aa77071b-1896-405b-a502-a21515f961da	3	7428
aaa57571-e6ca-40d1-bdd0-e5fe3aae6d66	0	207
aabc3d78-218b-4e98-95b7-fe6388adef2d	2	2322
aaff7c7e-5793-4fa7-9a7c-9af3b45e8132	4	26147
ab08ad0c-db8e-4663-9218-5af45cb44c46	2	1959
ab091ce0-5783-4bb9-a940-83b137cfef76	0	336
ab17eba6-ea50-4062-b462-301245db5beb	3	3616
ab3815a2-8d2c-4779-a967-8f43ce7d6faf	2	2220
ab5cdc1a-c621-4b27-b2ec-36969b6e2b0d	3	5322
ab5ef906-5eb3-4efc-bc4e-265580f336de	0	130
ab759537-07e2-47f2-84ef-aa1cc75eff57	3	3635
ab8afecc-a99b-449b-8d78-7d6a4b95589e	2	3050
abc31be8-02b2-4bb1-867d-604d50b7be78	3	5977
abc628ad-a06d-4fc6-9a59-2c24065a7c5d	1	672
abd2caad-c45d-402d-a104-6c06442c2c5c	2	1977
abe8bc67-73b6-4837-95a8-bfedb37dcb28	1	569
abf876b7-16fd-49a6-a05e-49921dd2c10f	1	544
abfeca5d-40d4-41ec-a1f1-fb6c40e847c7	1	531
ac189b8c-86fe-4f05-92a5-2ab5350edcd0	3	5187
ac1f0959-c578-4042-a947-0483df296e9e	1	1368
ac52cfae-9863-4b06-9513-261cc9948725	1	645
ac68fc1e-8a82-4a39-a6bf-5425ece2b6f0	3	5830
ad0a5e1e-4926-4d4d-9b0f-77fbbd19439f	3	4952
ad1b055c-45a6-40a4-bb1f-1eea81632433	1	1044
ad303597-53bf-43d6-955e-3e1b01702e9c	0	319
ad322b8b-31b2-437d-8fd8-1af13c1d7b91	3	7235
ad439368-4054-45f6-a285-cce3a9bf65ad	3	3790
ad5079e2-f4d8-455a-9280-f34d80daa93e	0	289
ad57379d-457c-4172-91b0-53604071c5b4	1	1424
ad92b2fb-687c-4982-9889-911315306389	2	3098
ad98e406-4be8-4883-bb40-00f58f343b76	0	2
ad9ec5c1-f84a-42b6-a0c1-9c4606827d05	0	6
adad5e93-29af-44e6-88b1-fdd07783c6e9	1	1171
adb6efd7-a812-46b8-aca0-5862f20f00a1	3	8540
adb88c8d-7f5c-4776-92b9-fc42e08e2949	2	2372
adbb8ad5-f3b6-4dd1-9db8-4b4d7502a796	4	22139
adc589b7-fe7d-4b86-896f-399c7f2d3996	2	1856
add5f522-25df-41c4-815e-0ca9f60b83e4	4	13187
adfb93d4-62c8-4af9-9928-642e62a78467	0	202
ae327fae-37b3-44ee-8640-fdcc0752d579	2	3292
ae373292-6402-49d9-8f7d-45f88e866dcf	2	2119
ae375871-5e10-41aa-b8f1-d89fdefb0855	0	114
ae3ff4b2-5a30-433f-acbb-953c41ccadf8	2	2834
ae79ff82-e327-4230-9b29-880d92634365	4	40781
ae82d6ce-b6d9-4d5e-8887-bf9725eadb7e	3	5594
ae9156f5-1ed4-4c42-828b-fe1f7b1876a7	3	6144
ae952d46-0f36-414c-90d4-f202ea2d4a71	3	5390
ae99a43b-6194-4ea3-9e42-acb17012337a	0	497
ae9d8ead-0041-487a-ac4a-82758e495273	0	197
aea9b5e5-baa1-4abd-8481-a5b85a735b4a	2	1525
aec527f5-a118-4f58-8761-3688e23d024f	0	298
aedb1c05-5011-40b0-8b44-373be7b1a4d8	0	314
aedccf2a-665d-4ddb-b704-fe4c8e0b465f	4	11077
aede71d5-ed04-4a9e-803c-479080aeca13	2	3075
af1735a0-8e58-41f7-a091-03d2578e9a51	2	2775
af1d0c05-c83a-4f57-8b27-490f9e601107	0	43
af368247-36b7-48d7-9e47-2c996ff84147	1	758
af36b5e1-e595-4199-a85d-c3e80f78cd5e	1	1129
af432cb6-d89c-437c-8780-b6ca8d115bad	4	13193
af480a50-843b-4377-a5f3-18c91db7edc3	3	9542
af8bb921-4d67-4f0d-ba17-6215315f92e4	4	41847
af9d639e-7cc6-48cb-b08a-8d7749530202	1	805
afcd06ad-b8ca-4594-98e7-33692b63dc2d	0	245
afed6e5b-e87f-4ad7-9c64-4b60a6ca79f0	0	467
aff38af8-f53e-48de-95e2-c49553df261b	3	6828
b01d3dd5-abd4-4056-88a8-d25b7d9dded8	0	81
b03866ae-08fc-4155-b7f5-1658b8a7a037	3	4116
b045fecc-6661-4de8-887e-528410a65a95	0	328
b052fa5f-6af6-43e6-9ac3-458b275e9fc3	1	579
b0704195-0cd1-46a0-98a1-59f45114c387	1	739
b07793f0-bf47-4e3a-9655-f6d673479c17	2	2358
b08fd6cd-1059-4ac8-bc60-4094844ef166	0	520
b0927e5d-1caf-4f71-860b-4f58c5198b38	1	1148
b0b2edd3-36a6-440f-87fe-e8a78ce3ac2b	2	2155
b0e4995f-00c4-41aa-bbdb-f45b52645e5f	1	551
b0e50c52-d39e-4693-a9d6-bef208ecdc7b	0	280
b10806de-2198-4313-af6a-13df4acb912f	4	112532
b109e75a-89d9-4fb2-843c-c0418b755d4c	4	25284
b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	4	418279
b1409908-c5ef-4833-b202-e7109fc4eec4	1	1223
b1453649-6ff6-44bf-a71c-9e6062298c7e	4	15272
b15131ad-5e0b-45f7-8653-8c6d25aa3ac9	1	695
b166b2eb-39d8-4667-b56c-96d9c2c11de3	1	744
b166b962-3042-4fef-b33f-4ac22dd80083	0	181
b18a0081-f4d3-48fa-b83a-592036943682	1	681
b195e6bb-92b8-49a7-80fe-cd6a9b199622	3	5530
b1a25185-3dac-4876-ae0c-13385b32dcff	1	928
b1c93be4-fb6e-4985-b77d-d2cdc350d1e5	3	8112
b22e6d10-fb31-42ac-9647-fb3c13e3c2d3	3	9335
b24a95b4-7ed5-495b-a8c4-e68bf736ba7c	1	801
b25fd2e1-437c-4b14-949f-45c71a0d7a7e	0	245
b267ca80-034e-4dc1-9ed4-ec45f1fed41d	4	176235
b26b33a5-8ada-4eaf-b92f-2b1669b8004c	2	2056
b2701915-ffcb-4859-a3fa-083477ec7172	0	215
b27229bb-5669-4e98-b4ce-0158b2451fe8	2	3209
b2aafc94-7c13-4598-9ac9-192958e6c64d	0	119
b2b952c2-4b5c-47ca-8c13-e0f3af90741c	2	1679
b2ba5630-972f-400b-9c6b-e98bcf4137a8	0	433
b2bd4745-74e6-46e9-92fd-b3e4714e310a	0	338
b2df1b4b-97a7-4229-925e-e3f461ee092c	0	229
b2e260ff-7718-4f70-9d4e-cc14ee784a0c	3	8946
b2e8dd67-ed56-402f-8769-4b6e288dcba9	0	193
b2ef3439-9697-44a5-ba3e-8f8fe139001d	0	103
b33ad139-56b1-4f16-b778-1386030c061e	4	14709
b342d50e-401c-4c77-b7e4-2b3e7beaf00a	4	15693
b368842e-8fd6-4e95-98f3-aef293efd518	3	6217
b38dddeb-a858-42d3-87c9-dda8eed23b08	1	722
b3977da4-f899-4328-921b-ecc599a5618a	3	5249
b3ae4278-2daa-4e83-9383-7c2c3bfd327c	2	1740
b3d3a008-aa3e-4ddc-b1ec-bef10bc1a22e	0	318
b3d846a1-d95a-453f-b024-a4dfa0f01847	2	2021
b3e91a0c-54ad-433d-a381-1b364f8ab320	2	1509
b3f83f97-92c3-4eb3-afbf-87c1b9a6f0ed	1	1359
b411483b-e9cc-4b4f-9661-0452333c615a	2	1969
b43965ae-1a17-4076-917b-4815a0fce36e	3	6496
b444e2f9-0451-4d2f-bf43-849224e995c5	3	6850
b4681cdc-4002-4521-8458-ac812f1b6d28	4	12515
b492eaf0-b35b-4737-a17a-cb1768af399f	2	1500
b497a9a7-291b-45bc-ae1e-3629d582757c	3	7246
b4c4c0b9-9d1b-4dcb-9430-1f2c9e821c9c	4	12572
b4c97dce-aba1-4065-b0f2-6a7e46b1b6a9	1	584
b4d149dc-909c-4a2e-bf01-03a681d19fe2	0	246
b4fcb8bb-b43c-4c95-9ce5-174aee872c37	1	772
b5402cac-a7b1-484f-bfd8-b8e97c6488f3	0	47
b541c9cb-20d9-4fc4-afde-908c3014b763	0	89
b554ebf4-5b85-4c06-9262-a33a21c5aa70	2	2483
b574bfea-2359-4e9d-93f6-71c3c9a2a4f0	3	4294
b59ac58d-036e-4bba-8112-c32a34c4575b	4	84355
b5bb59d1-19e6-4717-9001-b411032b003f	2	3040
b5dc46fe-1d6e-41da-bc10-9ee63390512f	3	5154
b5ee58b5-17e8-4c58-94fc-221875399590	3	5661
b5fbf372-05bb-45d3-b3ac-bf60f291f876	0	340
b6039804-08a4-4a35-bdbb-f8164b7dada7	1	1100
b6056880-789d-457b-84b0-8db84028a667	2	1623
b6124e70-2f6f-4edf-858d-dd886e0ec73d	0	314
b67647b3-41a4-4a7e-bd58-612160f4d533	3	6112
b677acfe-003a-409a-aa1d-3bf8d91ab0e5	2	2302
b67fea0d-fc33-49cb-bda5-48641b3661c2	0	293
b68591fc-39a8-48b5-88cc-13bbe7d978c5	0	41
b698ace2-7f92-46de-a9f4-f14418f79eab	3	3587
b698adb4-9805-4766-be66-623415b580d7	2	2331
b6e98026-6cc9-4c4d-93d6-ba39970a9239	3	8962
b6fd87b6-c2ce-4241-a11f-fea34a9bd028	4	18069
b6ffa1b7-1e3e-40e3-946d-0ea794e4106b	1	1090
b7046afd-a7e8-4c43-88c7-d1ebec85781b	3	4720
b7302cd1-8f0d-46ce-b869-872922c4002d	2	2564
b7324306-f35b-4d40-a467-a4596017d150	3	7827
b7372278-c1ca-4dca-b365-91801dfc58d5	4	21378
b73e9e46-e71e-4815-8aca-54d286815489	1	772
b76e48bd-6cb2-4eda-bbd8-f87ba9c4b47e	4	17479
b77f8dc3-3a41-4ec2-a634-286a38463648	0	257
b7aca0d1-d56d-4066-b204-58ecaafc88e6	3	5572
b7be7cdc-d77d-48a2-8d5f-f273e6545dd7	4	13253
b7d0ca79-66a7-41e0-bc65-0159f9a77da2	3	7721
b7e6c7b4-b9be-4452-9fe2-fd0ae2483ee1	2	3256
b7eb7b38-7f51-45e9-b583-64303b24eabe	4	22677
b7ffd2af-418f-4be2-bdd1-22f8b48613da	4	287208
b85e7c33-f2cd-49a7-a2b4-50c132ba82af	1	671
b86942c6-be26-4498-ad50-76fa74a15080	0	444
b87963a8-451b-4b19-b200-e6e91113bd0f	3	6969
b8cc4457-3bbc-4eb9-96c0-7da3acf0f1f9	1	664
b8e5c543-cf60-4bd5-aeaf-20f56dd9363e	2	1611
b8e60837-e646-4f18-8f92-27d1173511b0	3	9678
b902715e-669a-4761-8008-9f56b0389008	3	4715
b92e2ed6-9c1c-470c-b6d1-298159ed878d	3	3792
b9558ce8-b1ca-4fa2-9da1-db34b49e7e60	0	349
b9696d80-70c9-4c3d-be9d-8a525b125d23	2	3542
b982e7e7-bbed-4c86-91c4-db5267e3cc9b	3	8606
b986dfc9-de13-479a-8c26-127e594eb352	0	76
b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b	4	137544
b9b1d6e0-2920-4d21-bdeb-546a032d7dd7	1	1295
b9cc366b-fde1-4484-a49f-6d5b51d5ff3a	2	2356
